Time	Author	Year	Study	Region	Taxa	Fresh	Antarctic	S.Middle	Tropics	N.Middle	Arctic	Mtn	Island	Threatened	Endemic	Model.Type	Non.clim.threat	Land.Use.Change	Dispersal	Sp.int	Physiology	Adaptation	Pop.diff	Demography.LH	Earth.Sys	Other	Other.Habitat	Disp.Mod	Scenario	Climate.Mod	Pre.Ind.Rise	Year.Pred	Total.N	WtSp	version	concat	ave.percent	max.percent	min.percent	adj.percent
Original	Sheldon	2011	Sheldon2011	World	Mammals	N	N	Y	Y	Y	N	Y	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	4.43	2100	187	187	1	Sheldon2011WorldMammalsNSDMNNNNNNNNNNNNoneA2IPCC20074.4321001	0.443850267	0.443850267	0.443850267	0.443850267
Original	Sheldon	2011	Sheldon2011	World	Mammals	N	N	Y	Y	Y	N	Y	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	4.43	2100	187	187	1	Sheldon2011WorldMammalsNSDMNNNNNNNNNNNUniversalA2IPCC20074.4321001	0.07486631	0.07486631	0.07486631	0.07486631
Original	Sheldon	2011	Sheldon2011	World	Reptiles	N	N	Y	Y	Y	N	Y	S	N	N	Hybrid	N	N	Y	N	N	N	N	N	N	N	N	SpSpecific	A2	IPCC2007	4.43	2100	537	537	1	Sheldon2011WorldReptilesNHybridNNYNNNNNNNNSpSpecificA2IPCC20074.4321001	0.325884544	0.325884544	0.325884544	0.325884544
Original	Sheldon	2011	Sheldon2011	World	Reptiles	N	N	Y	Y	Y	N	Y	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	4.43	2100	537	537	1	Sheldon2011WorldReptilesNSDMNNNNNNNNNNNNoneA2IPCC20074.4321001	0.519553073	0.519553073	0.519553073	0.519553073
Original	Sheldon	2011	Sheldon2011	World	Reptiles	N	N	Y	Y	Y	N	Y	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	4.43	2100	537	537	1	Sheldon2011WorldReptilesNSDMNNNNNNNNNNNUniversalA2IPCC20074.4321001	0.011173184	0.011173184	0.011173184	0.011173184
Original	Shoo	2005	Shoo2005	AustraliaNewZealand	Birds	N	N	N	Y	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	1.4C	1.4C	2.16	2100	55	55	1	Shoo2005AustraliaNewZealandBirdsNSDMNNNNNNNNNNNNone1.4C1.4C2.1621001	0.036363636	0.072727273	0	0.058181818
Original	Shoo	2005	Shoo2005	AustraliaNewZealand	Birds	N	N	N	Y	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	3.6C	3.6C	4.36	2100	55	55	1	Shoo2005AustraliaNewZealandBirdsNSDMNNNNNNNNNNNNone3.6C3.6C4.3621001	0.3	0.6	0	0.48
Original	Shoo	2005	Shoo2005	AustraliaNewZealand	Birds	N	N	N	Y	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	5.8C	5.8C	6.56	2100	55	55	1	Shoo2005AustraliaNewZealandBirdsNSDMNNNNNNNNNNNNone5.8C5.8C6.5621001	0.572727273	1	0.145454545	0.829090909
Original	Shoo	2005	Shoo2005	AustraliaNewZealand	Birds	N	N	N	Y	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	1.4C	1.4C	2.16	2100	55	55	1	Shoo2005AustraliaNewZealandBirdsNSDMNNNNNNNNNNNUniversal1.4C1.4C2.1621001	0.036363636	0.072727273	0	0.058181818
Original	Shoo	2005	Shoo2005	AustraliaNewZealand	Birds	N	N	N	Y	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	3.6C	3.6C	4.36	2100	55	55	1	Shoo2005AustraliaNewZealandBirdsNSDMNNNNNNNNNNNUniversal3.6C3.6C4.3621001	0.236363636	0.472727273	0	0.378181818
Original	Shoo	2005	Shoo2005	AustraliaNewZealand	Birds	N	N	N	Y	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	5.8C	5.8C	6.56	2100	55	55	1	Shoo2005AustraliaNewZealandBirdsNSDMNNNNNNNNNNNUniversal5.8C5.8C6.5621001	0.409090909	0.690909091	0.127272727	0.578181818
New	Sierra-Morales	2021	Sierra-Morales2021	Namerica	Birds	N	N	N	Y	Y	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	CCSM4	1.74	2050	34	34	1	Sierra-Morales2021NamericaBirdsYSDMNNNNNNNNNNNNoneRCP6.0CCSM41.7420501	0	0	0	0
New	Sierra-Morales	2021	Sierra-Morales2021	Namerica	Birds	N	N	N	Y	Y	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	CCSM4	2.19	2070	34	34	1	Sierra-Morales2021NamericaBirdsYSDMNNNNNNNNNNNNoneRCP6.0CCSM42.1920701	0	0	0	0
New	Sierra-Morales	2021	Sierra-Morales2021	Namerica	Birds	N	N	N	Y	Y	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	MIROC5	2.62	2050	34	34	1	Sierra-Morales2021NamericaBirdsYSDMNNNNNNNNNNNNoneRCP6.0MIROC52.6220501	0	0	0	0
New	Sierra-Morales	2021	Sierra-Morales2021	Namerica	Birds	N	N	N	Y	Y	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	MIROC5	3.29	2070	34	34	1	Sierra-Morales2021NamericaBirdsYSDMNNNNNNNNNNNNoneRCP6.0MIROC53.2920701	0.009803922	0.029411765	0	0.023529412
New	Simaika	2015	Simaika2015	Africa	Insects	Y	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	"HADCM3,CCCma,CSIRO"	2.07	2050	14	14	1	"Simaika2015AfricaInsectsNSDMNNNNNNNNNNNUniversalA2HADCM3,CCCma,CSIRO2.0720501"	0.214285714	0.214285714	0.214285714	0.214285714
New	Simaika	2015	Simaika2015	Africa	Insects	Y	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	"HADCM3,CCCma,CSIRO"	2.07	2080	14	14	1	"Simaika2015AfricaInsectsNSDMNNNNNNNNNNNUniversalA2HADCM3,CCCma,CSIRO2.0720801"	0.214285714	0.214285714	0.214285714	0.214285714
New	Simaika	2015	Simaika2015	Africa	Insects	Y	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	"HADCM3,CCCma,CSIRO"	2	2050	14	14	1	"Simaika2015AfricaInsectsNSDMNNNNNNNNNNNUniversalB2HADCM3,CCCma,CSIRO220501"	0.214285714	0.214285714	0.214285714	0.214285714
New	Simaika	2015	Simaika2015	Africa	Insects	Y	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	"HADCM3,CCCma,CSIRO"	2	2080	14	14	1	"Simaika2015AfricaInsectsNSDMNNNNNNNNNNNUniversalB2HADCM3,CCCma,CSIRO220801"	0.238095238	0.285714286	0.214285714	0.271428571
Original	Simmons	2004	Simmons2004	Africa	Birds	N	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	HadCM3	1.92	2050	6	6	1	Simmons2004AfricaBirdsNSDMNNNNNNNNNNNNoneA2HadCM31.9220501	0	0	0	0
Original	Simmons	2004	Simmons2004	Africa	Birds	N	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	HadCM3	1.92	2050	6	6	1	Simmons2004AfricaBirdsNSDMNNNNNNNNNNNUniversalA2HadCM31.9220501	0	0	0	0
Original	Sinervo	2010	Sinervo2010	Africa	Reptiles	N	N	Y	Y	N	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	2.4	2050	66	66	1	Sinervo2010AfricaReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM22.420501	0.03030303	0.03030303	0.03030303	0.03030303
Original	Sinervo	2010	Sinervo2010	Africa	Reptiles	N	N	Y	Y	N	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	3.7	2080	66	66	1	Sinervo2010AfricaReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM23.720801	0.212121212	0.212121212	0.212121212	0.212121212
Original	Sinervo	2010	Sinervo2010	AustraliaNewZealand	Reptiles	N	N	Y	Y	N	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	2.4	2050	10	10	1	Sinervo2010AustraliaNewZealandReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM22.420501	0.1	0.1	0.1	0.1
Original	Sinervo	2010	Sinervo2010	AustraliaNewZealand	Reptiles	N	N	Y	Y	N	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	3.7	2080	10	10	1	Sinervo2010AustraliaNewZealandReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM23.720801	0.2	0.2	0.2	0.2
Original	Sinervo	2010	Sinervo2010	Europe	Reptiles	N	N	N	N	Y	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	2.4	2050	6	6	1	Sinervo2010EuropeReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM22.420501	1	1	1	1
Original	Sinervo	2010	Sinervo2010	Europe	Reptiles	N	N	N	N	Y	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	3.7	2080	6	6	1	Sinervo2010EuropeReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM23.720801	0.5	0.5	0.5	0.5
Original	Sinervo	2010	Sinervo2010	Namerica	Reptiles	N	N	N	Y	Y	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	2.4	2050	48	48	1	Sinervo2010NamericaReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM22.420501	0.541666667	0.541666667	0.541666667	0.541666667
Original	Sinervo	2010	Sinervo2010	Namerica	Reptiles	N	N	N	Y	Y	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	3.7	2080	48	48	1	Sinervo2010NamericaReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM23.720801	0.583333333	0.583333333	0.583333333	0.583333333
Original	Sinervo	2010	Sinervo2010	Samerica	Reptiles	N	N	Y	Y	N	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	2.4	2050	76	76	1	Sinervo2010SamericaReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM22.420501	0.171052632	0.171052632	0.171052632	0.171052632
Original	Sinervo	2010	Sinervo2010	Samerica	Reptiles	N	N	Y	Y	N	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	3.7	2080	76	76	1	Sinervo2010SamericaReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM23.720801	0.078947368	0.078947368	0.078947368	0.078947368
Original	Sinervo	2010	Sinervo2010	World	Reptiles	N	N	Y	Y	Y	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	2.4	2050	5077	5077	1	Sinervo2010WorldReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM22.420501	0.035650975	0.035650975	0.035650975	0.035650975
Original	Sinervo	2010	Sinervo2010	World	Reptiles	N	N	Y	Y	Y	N	S	S	N	Y	Mechanistic	N	N	N	Y	Y	Y	N	N	N	N	N	None	A2	CCCMACGCM2	3.7	2080	5077	5077	1	Sinervo2010WorldReptilesYMechanisticNNNYYYNNNNNNoneA2CCCMACGCM23.720801	0.193815245	0.193815245	0.193815245	0.193815245
New	Sinervo	2018	Sinervo2018	World	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	Mechanistic	N	N	N	N	Y	N	N	Y	N	N	N	None	RCP4.5	IPCC2013	2.15	2070	20	20	1	Sinervo2018WorldReptilesYMechanisticNNNNYNNYNNNNoneRCP4.5IPCC20132.1520701	0.25	0.25	0.25	0.25
New	Sinervo	2018	Sinervo2018	World	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	Mechanistic	N	N	N	N	Y	N	N	Y	N	N	N	None	RCP4.5	IPCC2013	2.15	2070	20	20	2	Sinervo2018WorldReptilesYMechanisticNNNNYNNYNNNNoneRCP4.5IPCC20132.1520702	0.1	0.1	0.1	0.1
New	Sinervo	2018	Sinervo2018	World	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	Mechanistic	N	N	N	N	Y	N	N	Y	N	N	N	None	RCP8.5	IPCC2013	3.21	2070	20	20	1	Sinervo2018WorldReptilesYMechanisticNNNNYNNYNNNNoneRCP8.5IPCC20133.2120701	0.45	0.45	0.45	0.45
New	Sinervo	2018	Sinervo2018	World	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	Mechanistic	N	N	N	N	Y	N	N	Y	N	N	N	None	RCP8.5	IPCC2013	3.21	2070	20	20	2	Sinervo2018WorldReptilesYMechanisticNNNNYNNYNNNNoneRCP8.5IPCC20133.2120702	0.35	0.35	0.35	0.35
New	Singh	2021	Singh2021	Asia	Birds	N	N	N	Y	N	N	S	Y	Y	N	SDM	Y	Y	N	N	N	N	N	N	N	N	N	Universal	A1B	CSIROMK3.0	1.68	2050	18	18	1	Singh2021AsiaBirdsNSDMYYNNNNNNNNNUniversalA1BCSIROMK3.01.6820501	0	0	0	0
New	Singh	2021	Singh2021	Asia	Birds	N	N	N	Y	N	N	S	Y	Y	N	SDM	Y	Y	N	N	N	N	N	N	N	N	N	Universal	B1	CSIROMK3.0	1.45	2050	18	18	1	Singh2021AsiaBirdsNSDMYYNNNNNNNNNUniversalB1CSIROMK3.01.4520501	0	0	0	0
New	Singh	2023	Singh2023	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	HadGEM2-AO	1.64	2050	3	3	1	Singh2022AsiaPlantsYSDMNNNNNNNNNNNUniversalRCP2.6HadGEM2-AO1.6420501	0.222222222	0.333333333	0	0.316666667
New	Singh	2023	Singh2023	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPSL-CM5A-LR	1.64	2050	3	3	1	Singh2022AsiaPlantsYSDMNNNNNNNNNNNUniversalRCP2.6IPSL-CM5A-LR1.6420501	0	0	0	0
New	Singh	2023	Singh2023	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	HadGEM2-AO	1.77	2050	3	3	1	Singh2022AsiaPlantsYSDMNNNNNNNNNNNUniversalRCP4.5HadGEM2-AO1.7720501	0.333333333	0.333333333	0.333333333	0.333333333
New	Singh	2023	Singh2023	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPSL-CM5A-LR	2.42	2050	3	3	1	Singh2022AsiaPlantsYSDMNNNNNNNNNNNUniversalRCP4.5IPSL-CM5A-LR2.4220501	0.333333333	0.666666667	0	0.583333333
New	Singh	2023	Singh2023	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	HadGEM2-AO	2.26	2050	3	3	1	Singh2022AsiaPlantsYSDMNNNNNNNNNNNUniversalRCP8.5HadGEM2-AO2.2620501	0.444444444	0.666666667	0.333333333	0.6
New	Singh	2023	Singh2023	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPSL-CM5A-LR	2.67	2050	3	3	1	Singh2022AsiaPlantsYSDMNNNNNNNNNNNUniversalRCP8.5IPSL-CM5A-LR2.6720501	0.222222222	0.333333333	0	0.316666667
Original	Siqueira	2003	Siqueira2003	Samerica	Plants	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	IS92A(HHGGAX50)	HadCM2	2.25	2055	162	162	1	Siqueira2003SamericaPlantsYSDMNNNNNNNNNNNUniversalIS92A(HHGGAX50)HadCM22.2520551	0.552469136	0.759259259	0.345679012	0.717901235
Original	Siqueira	2003	Siqueira2003	Samerica	Plants	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	IS92D(HHGSDX50)	HadCM2	1.82	2055	162	162	1	Siqueira2003SamericaPlantsYSDMNNNNNNNNNNNUniversalIS92D(HHGSDX50)HadCM21.8220551	0.336419753	0.561728395	0.111111111	0.516666667
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP2.6	IPCC2013	1.55	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP2.6IPCC20131.5520501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP2.6	IPCC2013	1.5	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP2.6IPCC20131.520701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP4.5	IPCC2013	1.85	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP4.5IPCC20131.8520501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP4.5	IPCC2013	2.15	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP4.5IPCC20132.1520701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP6.0	IPCC2013	1.76	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP6.0IPCC20131.7620501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP6.0	IPCC2013	2.19	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP6.0IPCC20132.1920701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP8.5	IPCC2013	2.31	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP8.5IPCC20132.3120501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	RCP8.5	IPCC2013	3.21	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNFixedRCP8.5IPCC20133.2120701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	IPCC2013	1.55	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP2.6IPCC20131.5520501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	IPCC2013	1.5	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP2.6IPCC20131.520701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	1.85	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP4.5IPCC20131.8520501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	2.15	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP4.5IPCC20132.1520701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	IPCC2013	1.76	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP6.0IPCC20131.7620501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	IPCC2013	2.19	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP6.0IPCC20132.1920701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	2.31	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP8.5IPCC20132.3120501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	3.21	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNNoneRCP8.5IPCC20133.2120701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPCC2013	1.55	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP2.6IPCC20131.5520501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPCC2013	1.5	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP2.6IPCC20131.520701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	2.15	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP4.5IPCC20132.1520701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP6.0	IPCC2013	1.76	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP6.0IPCC20131.7620501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP6.0	IPCC2013	2.19	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP6.0IPCC20132.1920701	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501	0	0	0	0
New	Sirois	2018	Sirois2018	Namerica	Insects	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	3.21	2070	30	30	1	Sirois2018NamericaInsectsNSDMNNNNNNNNNNNUniversalRCP8.5IPCC20133.2120701	0	0	0	0
Original	Skov	2004	Skov2004	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	Hybrid	N	N	Y	N	N	N	N	N	N	N	N	SpSpecific	A2	HadCM3	3.64	2085	26	26	1	Skov2004EuropePlantsNHybridNNYNNNNNNNNSpSpecificA2HadCM33.6420851	0.038461538	0.038461538	0.038461538	0.038461538
Original	Skov	2004	Skov2004	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	Hybrid	N	N	Y	N	N	N	N	N	N	N	N	SpSpecific	B1	HadCM3	2.44	2085	26	26	1	Skov2004EuropePlantsNHybridNNYNNNNNNNNSpSpecificB1HadCM32.4420851	0.025641026	0.038461538	0	0.036538462
Original	Skov	2004	Skov2004	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	HadCM3	3.64	2085	26	26	1	Skov2004EuropePlantsNSDMNNNNNNNNNNNNoneA2HadCM33.6420851	0.076923077	0.153846154	0.038461538	0.130769231
Original	Skov	2004	Skov2004	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B1	HadCM3	2.44	2085	26	26	1	Skov2004EuropePlantsNSDMNNNNNNNNNNNNoneB1HadCM32.4420851	0.051282051	0.076923077	0	0.073076923
New	Smith	2013	Smith2013	World	Birds	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	CCSM3	3.11	2080	4	4	1	Smith2013WorldBirdsYSDMNNNNNNNNNNNUniversalA1BCCSM33.1120801	0	0	0	0
New	Smith	2016	Smith2016	Namerica	Plants	N	N	N	N	Y	N	Y	N	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	69	69	1	Smith2016NamericaPlantsNSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501	0	0	0	0
New	Smith	2016	Smith2016	Namerica	Plants	N	N	N	N	Y	N	Y	N	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	69	69	1	Smith2016NamericaPlantsNSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501	0	0	0	0
New	Sohl	2014	Sohl2014	Namerica	Birds	N	N	N	N	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A1B	IPCC2007	3	2075	50	50	1	Sohl2014NamericaBirdsNSDMNNNNNNNNNNYUniversalA1BIPCC2007320751	0.006666667	0.02	0	0.016
