Time	Author	Year	Study	Region	Taxa	Fresh	Antarctic	S.Middle	Tropics	N.Middle	Arctic	Mtn	Island	Threatened	Endemic	Model.Type	Non.clim.threat	Land.Use.Change	Dispersal	Sp.int	Physiology	Adaptation	Pop.diff	Demography.LH	Earth.Sys	Other	Other.Habitat	Disp.Mod	Scenario	Climate.Mod	Pre.Ind.Rise	Year.Pred	Threshold	N.Ext	Total.N	percent	WtSp	adj.perc	version	concat
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	LASG-FGOALS-g2	3.9	2070	1	386	47234	0.008172079	47234	0.008172079	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5LASG-FGOALS-g23.920701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	LASG-FGOALS-g2	3.9	2070	1	8	637	0.01255887	637	0.01255887	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5LASG-FGOALS-g23.920701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.8	239	3053	0.078283655	3053	0.062626924	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.8	63	873	0.072164948	873	0.057731959	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.8	8760	47234	0.185459627	47234	0.148367701	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.8	78	637	0.12244898	637	0.097959184	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.95	82	3053	0.026858827	3053	0.025515886	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.95	23	873	0.026345934	873	0.025028637	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.95	3248	47234	0.068764026	47234	0.065325825	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	0.95	25	637	0.039246468	637	0.037284144	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	1	31	3053	0.010153947	3053	0.010153947	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	1	11	873	0.012600229	873	0.012600229	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	1	553	47234	0.011707668	47234	0.011707668	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MPI-ESM-LR	3.53	2070	1	12	637	0.018838305	637	0.018838305	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5MPI-ESM-LR3.5320701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.8	236	3053	0.077301015	3053	0.061840812	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.8	64	873	0.073310424	873	0.058648339	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.8	8645	47234	0.18302494	47234	0.146419952	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.8	81	637	0.127158556	637	0.101726845	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.95	77	3053	0.025221094	3053	0.023960039	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.95	22	873	0.025200458	873	0.023940435	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.95	3262	47234	0.069060423	47234	0.065607401	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	0.95	34	637	0.053375196	637	0.050706436	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	1	21	3053	0.00687848	3053	0.00687848	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	1	6	873	0.006872852	873	0.006872852	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	1	700	47234	0.014819833	47234	0.014819833	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	MIROC-ESM	4.06	2070	1	13	637	0.020408163	637	0.020408163	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5MIROC-ESM4.0620701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.8	167	3053	0.054700295	3053	0.043760236	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.8	48	873	0.054982818	873	0.043986254	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.8	6837	47234	0.144747428	47234	0.115797942	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.8	75	637	0.117739403	637	0.094191523	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.95	48	3053	0.01572224	3053	0.014936128	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.95	13	873	0.01489118	873	0.014146621	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.95	1958	47234	0.04145319	47234	0.039380531	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	0.95	30	637	0.047095761	637	0.044740973	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	1	11	3053	0.003603013	3053	0.003603013	1	Hannah2020WorldBirdsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	1	5	873	0.005727377	873	0.005727377	1	Hannah2020WorldMammalsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	1	392	47234	0.008299107	47234	0.008299107	1	Hannah2020WorldPlantsNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	World	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP8.5	NorESM1-M	3.47	2070	1	16	637	0.025117739	637	0.025117739	1	Hannah2020WorldReptilesNSDMNNNNNNNNNNYFixedRCP8.5NorESM1-M3.4720701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.8	99	2082	0.047550432	2082	0.038040346	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.8	28	453	0.061810155	453	0.049448124	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.8	1118	20124	0.055555556	20124	0.044444444	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.8	12	167	0.071856287	167	0.05748503	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.95	52	2082	0.024975985	2082	0.023727185	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.95	11	453	0.024282561	453	0.023068433	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.95	379	20124	0.018833234	20124	0.017891572	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	0.95	4	167	0.023952096	167	0.022754491	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	1	39	2082	0.018731988	2082	0.018731988	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	1	1	453	0.002207506	453	0.002207506	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	1	110	20124	0.00546611	20124	0.00546611	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	NCAR-CCSM4	1.5	2070	1	0	167	0	167	0	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6NCAR-CCSM41.520701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.8	90	2082	0.043227666	2082	0.034582133	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.8	29	453	0.06401766	453	0.051214128	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.8	945	20124	0.046958855	20124	0.037567084	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.8	12	167	0.071856287	167	0.05748503	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.95	40	2082	0.019212296	2082	0.018251681	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.95	14	453	0.030905077	453	0.029359823	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.95	344	20124	0.017094017	20124	0.016239316	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	0.95	3	167	0.017964072	167	0.017065868	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	1	26	2082	0.012487992	2082	0.012487992	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	1	2	453	0.004415011	453	0.004415011	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	1	95	20124	0.004720731	20124	0.004720731	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	CNRM-CM5	1.86	2070	1	0	167	0	167	0	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6CNRM-CM51.8620701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.8	149	2082	0.071565802	2082	0.057252642	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.8	57	453	0.125827815	453	0.100662252	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.8	2564	20124	0.127410058	20124	0.101928046	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.8	20	167	0.119760479	167	0.095808383	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.95	64	2082	0.030739673	2082	0.02920269	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.95	15	453	0.033112583	453	0.031456954	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.95	895	20124	0.04447426	20124	0.042250547	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	0.95	5	167	0.02994012	167	0.028443114	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	1	34	2082	0.016330451	2082	0.016330451	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	1	2	453	0.004415011	453	0.004415011	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	1	177	20124	0.008795468	20124	0.008795468	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Reptiles	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	GFDL-CM3	3.64	2070	1	0	167	0	167	0	1	Hannah2020AsiaReptilesNSDMNNNNNNNNNNYFixedRCP2.6GFDL-CM33.6420701
New	Hannah	2020	Hannah2020	Asia	Birds	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	HadGEM2-ES	1.95	2070	0.8	134	2082	0.064361191	2082	0.051488953	1	Hannah2020AsiaBirdsNSDMNNNNNNNNNNYFixedRCP2.6HadGEM2-ES1.9520701
New	Hannah	2020	Hannah2020	Asia	Mammals	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	HadGEM2-ES	1.95	2070	0.8	44	453	0.097130243	453	0.077704194	1	Hannah2020AsiaMammalsNSDMNNNNNNNNNNYFixedRCP2.6HadGEM2-ES1.9520701
New	Hannah	2020	Hannah2020	Asia	Plants	N	N	N	Y	N	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Fixed	RCP2.6	HadGEM2-ES	1.95	2070	0.8	1507	20124	0.074885709	20124	0.059908567	1	Hannah2020AsiaPlantsNSDMNNNNNNNNNNYFixedRCP2.6HadGEM2-ES1.9520701
